Date,Open,High,Low,Close,Adj Close,Volume
3/17/2017,480.036011,484.704987,474.558014,478.463989,438.71875,7137661
3/20/2017,478.75,478.94101,468.746002,473.177002,433.870941,4193750
3/21/2017,473.415009,477.606995,469.079987,472.937988,433.651733,5214121
3/22/2017,466.841003,470.460999,463.411011,465.031006,426.401611,4883143
3/23/2017,464.459015,473.128998,464.459015,472.080994,432.865936,4331667
3/24/2017,472.605011,476.27301,467.889008,469.890015,430.856934,3235007
3/27/2017,469.460999,469.460999,452.216003,453.979004,416.267639,6497027
3/28/2017,454.979004,459.838013,454.454987,457.503998,419.499847,4614647
3/29/2017,459.218994,461.981995,457.552002,461.506012,423.169403,3426247
3/30/2017,461.506012,463.363007,453.312012,454.932007,417.14151,4872756
3/31/2017,457.933014,462.934998,456.40799,459.885986,421.68396,3374811
4/3/2017,463.029999,466.746002,459.980988,462.886993,424.435669,3296034
4/5/2017,464.934998,474.653015,463.648987,469.984985,430.944061,5163708
4/6/2017,470.365997,480.559998,461.076996,477.940002,438.238251,5309846
4/7/2017,477.226013,482.417999,467.459991,469.890015,430.856934,5646856
4/10/2017,473.51001,475.225006,467.221985,471.937988,432.734802,3141088
4/11/2017,472.080994,472.557007,463.31601,465.031006,426.401611,4287321
4/12/2017,467.221985,469.269989,453.502991,454.835999,417.053467,5256147
4/13/2017,451.977997,456.550995,440.355011,441.640991,404.954529,6200543
4/17/2017,438.354004,445.785004,438.020996,440.545013,403.949646,3975808
4/18/2017,445.02301,451.596985,426.825989,428.635986,393.029816,7669723
4/19/2017,426.825989,433.971985,421.157013,429.446014,393.772614,9894784
4/20/2017,429.446014,434.256989,427.063995,432.924011,396.96167,4222221
4/21/2017,438.259003,438.925995,427.873993,429.540985,393.85968,4874356
4/24/2017,430.636993,433.114014,425.968994,429.39801,393.728577,5202017
4/25/2017,431.971008,436.257996,429.970001,433.161987,397.179901,4461008
4/26/2017,435.304993,441.403015,429.493988,432.35199,396.437164,4906327
4/27/2017,432.541992,433.35199,423.015015,424.778015,389.492371,6496992
4/28/2017,426.825989,437.019989,424.778015,428.016998,392.46228,6566475
5/2/2017,429.68399,432.541992,422.442993,424.015015,388.792694,4921773
5/3/2017,426.158997,428.68399,416.869995,419.966003,385.080078,5257299
5/4/2017,425.872986,426.825989,415.488007,421.537994,386.521454,6859943
5/5/2017,420.632996,420.632996,407.770996,413.106995,378.790802,5984739
5/8/2017,413.488007,415.773987,407.867004,411.487,377.305389,5789240
5/9/2017,411.582001,419.20401,410.868011,413.010986,378.702789,4973998
5/10/2017,414.678986,417.822998,412.630005,416.774994,382.154144,3715537
5/11/2017,419.871002,424.348999,418.917999,420.299988,385.386322,5807562
5/12/2017,421.490997,422.920013,412.153992,416.059998,381.498535,6084063
5/15/2017,417.299011,435.304993,417.108002,434.496002,398.403107,10238706
5/16/2017,441.165009,442.070007,433.82901,434.971985,398.839539,10809864
5/17/2017,447.786011,475.415985,443.785004,470.557007,431.468536,51858350
5/18/2017,465.078003,473.177002,460.743011,463.268005,424.785004,14033651
5/19/2017,466.841003,472.557007,457.552002,466.36499,427.624756,9525218
5/22/2017,469.556,473.462006,461.458008,463.411011,424.916168,6531237
5/23/2017,465.936005,473.367004,455.027008,467.221985,428.410553,10264790
5/24/2017,469.222992,471.605011,458.743011,460.505005,422.251556,7599595
5/25/2017,462.076996,464.029999,454.170013,461.790985,423.430695,6781783
5/26/2017,463.886993,490.515991,462.696991,487.562988,447.06189,17045846
5/29/2017,487.895996,496.041992,482.227997,483.70401,443.523468,7108353
5/30/2017,484.371002,489.707001,480.416992,487.65799,447.148956,4284653
5/31/2017,486.039001,490.658997,478.75,480.846008,440.902832,4581880
6/1/2017,480.846008,483.942993,470.652008,473.653015,434.307373,4079183
6/2/2017,478.226013,479.416992,464.983002,468.699005,429.764862,5963034
6/5/2017,469.699005,476.27301,463.983002,468.07901,429.196381,4977953
6/6/2017,470.557007,473.033997,465.364014,467.127014,428.323486,4328115
6/7/2017,468.507996,470.984985,463.983002,467.651001,428.803986,3450278
6/8/2017,479.22699,487.230011,474.082001,475.415985,435.923889,12520108
6/9/2017,474.843994,484.324005,472.414001,483.084991,442.955872,6647103
6/12/2017,483.70401,489.897003,481.608002,484.371002,444.13504,5545371
6/13/2017,484.942993,488.658997,481.608002,484.562012,444.310181,6261525
6/14/2017,483.98999,485.65799,477.463989,478.893005,439.112061,4929096
6/15/2017,477.131012,482.561005,475.653992,478.798004,439.024963,4280328
6/16/2017,480.178986,483.70401,477.463989,478.226013,438.500488,3594818
6/19/2017,486.182007,495.994995,483.514008,494.993988,453.87561,10069869
6/20/2017,499.234009,500.806,495.898987,497.661987,456.32196,6205067
6/21/2017,496.661987,498.901001,491.325989,493.18399,452.215942,4472256
6/22/2017,496.376007,497.661987,487.800995,490.658997,449.900696,4002082
6/23/2017,489.610992,489.610992,478.94101,483.276001,443.130981,4193785
6/27/2017,485.895996,489.515991,479.989014,486.752991,446.319122,4771614
6/28/2017,487.800995,498.138,485.324005,495.994995,454.793427,7238191
6/29/2017,500.091003,511.238007,497.376007,509.761993,467.41687,10130768
6/30/2017,509.190002,522.004028,504.997986,519.955994,476.764038,8889430
7/3/2017,519.718018,527.197021,516.43103,524.577026,481.001221,6767730
7/4/2017,525.052979,528.340027,518.669983,521.671021,478.336609,5289830
7/5/2017,518.669983,526.387024,518.289001,523.958008,480.433655,4960284
7/6/2017,524.005005,531.151001,523.052002,528.434998,484.538666,6829371
7/7/2017,526.862976,528.674011,524.862976,527.197021,483.403534,4303435
7/10/2017,526.101013,535.057007,523.242981,532.913025,488.644775,1132016
7/11/2017,533.914001,535.390015,528.958984,530.531006,486.460571,5156481
7/12/2017,533.53302,534.676025,528.768982,532.674988,488.426483,4262461
7/13/2017,538.296021,539.249023,533.723022,537.296021,492.663696,4463426
7/14/2017,538.200989,538.200989,530.435974,532.007996,487.814941,4909754
7/17/2017,535.53302,537.10498,530.77002,533.34198,489.038086,2582514
7/18/2017,531.197998,542.106995,530.674011,536.677002,492.096039,3613061
7/19/2017,537.343018,545.299011,536.723999,544.203003,498.996918,3448965
7/20/2017,535.723999,537.10498,529.960022,530.86499,495.440552,3422253
7/21/2017,531.627014,531.674988,517.955017,527.10199,491.928619,3458466
7/24/2017,528.197021,528.197021,521.47998,522.575989,487.704651,2267624
7/25/2017,522.95697,527.864014,522.814026,526.815979,491.661713,2981070
7/26/2017,528.768982,541.106995,527.911011,539.010986,503.042969,7439007
7/27/2017,540.153992,541.677979,531.721985,534.723022,499.041107,4218582
7/28/2017,534.294983,534.294983,522.528015,525.815002,490.727539,2531328
7/31/2017,527.10199,544.393982,527.10199,540.296997,504.243103,5903677
8/1/2017,542.773987,548.062012,541.726013,545.346008,508.955261,5343703
8/2/2017,545.91803,546.679993,538.77301,542.344971,506.154449,3135855
8/3/2017,540.202026,541.487976,531.197998,532.866028,497.308044,3449489
8/4/2017,532.960999,553.348999,532.866028,548.632996,512.022888,3530137
8/7/2017,557.351013,573.213989,556.39801,571.690002,533.541321,11559259
8/8/2017,581.40802,595.937012,577.357971,587.315002,548.123596,21040566
8/9/2017,586.885986,591.078003,574.023987,576.453003,537.98645,5460702
8/10/2017,576.215027,585.646973,569.783997,575.786011,537.363953,8065230
8/11/2017,571.642029,577.310974,563.30603,568.546021,530.607117,9004901
8/14/2017,578.692017,596.031982,576.406006,594.268982,554.613586,8980362
8/16/2017,595.460022,602.749023,591.125,601.367004,561.237976,7693984
8/17/2017,600.31897,606.893005,594.603027,595.841003,556.080688,4845630
8/18/2017,593.031006,599.03302,590.791992,596.080017,556.303772,3554187
8/21/2017,602.987,608.465027,589.838989,592.172974,552.657471,4382792
8/22/2017,600.176025,600.176025,585.361023,590.315979,550.924377,3873796
8/23/2017,594.507996,606.369019,587.362,604.606995,564.261719,4113248
8/24/2017,605.940002,610.275024,600.796021,608.799011,568.174011,5152853
8/28/2017,609.893982,612.513977,601.939026,605.797974,565.373291,3742670
8/29/2017,605.463989,610.179993,598.270996,600.414978,560.349426,3614092
8/30/2017,604.987976,611.085022,604.130005,608.465027,567.862366,3698998
8/31/2017,606.846008,612.609985,602.320007,607.893982,567.329346,6837377
9/1/2017,609.703979,621.898987,608.846008,620.421997,579.021423,6457582
9/4/2017,620.231995,620.89801,611.18103,615.992004,574.887024,2530944
9/5/2017,617.039978,623.518005,616.658997,621.280029,579.822205,3326050
9/6/2017,616.515991,625.091003,614.992004,622.137024,580.622009,2861728
9/7/2017,625.947998,625.947998,619.565002,621.945984,580.443726,2628633
9/8/2017,623.184998,632.330994,621.041016,624.424011,582.756348,4946012
9/11/2017,625.947998,632.473999,621.755981,631.28302,589.157715,3368033
9/12/2017,643.096985,660.247009,642.620972,650.624023,607.208069,10823837
9/13/2017,649.528015,651.481018,643.716003,647.526978,604.317688,2470013
9/14/2017,647.38501,651.338013,640.333984,645.669983,602.584595,2000566
9/15/2017,644.049988,649.195007,639.809998,646.861023,603.696167,3402691
9/18/2017,644.049988,650.718994,639.382019,641.096008,598.315857,2407010
9/19/2017,641.859009,649.146973,641.192017,644.43103,601.428345,3892808
9/20/2017,644.241028,659.103027,642.572998,655.148987,611.431091,9216576
9/21/2017,661.008972,663.343018,649.004028,654.625,610.942078,6436658
9/22/2017,651.671997,651.671997,620.231995,623.090027,581.511414,4638142
9/25/2017,624.041992,624.232971,593.650024,609.513,568.840393,7414404
9/26/2017,612.132996,625.947998,608.656006,623.184998,581.600098,4144625
9/27/2017,628.80603,628.80603,612.656982,618.659973,577.377014,5205858
9/28/2017,622.041992,625.471985,612.276001,618.992981,577.687744,6905382
9/29/2017,623.85199,625.947998,619.325989,621.708008,580.221619,2979691
10/3/2017,625.471985,634.427002,625.471985,629.567993,587.557129,2991341
10/4/2017,629.187012,631.236023,623.518005,627.853027,585.956604,2922691
10/5/2017,626.901001,633.903015,626.377014,629.758972,587.735352,1629636
10/6/2017,633.807983,661.008972,633.617004,658.77002,614.810486,9934342
10/9/2017,660.247009,671.107971,658.913025,664.296021,619.967773,5897854
10/10/2017,667.820984,670.869995,652.719971,658.150024,614.231934,4406151
10/11/2017,661.676025,665.771973,641.478027,650.052002,606.674194,4399950
10/12/2017,655.482971,661.008972,649.195007,658.913025,614.94397,4748784
10/13/2017,664.580994,683.541016,662.151978,677.252991,632.060059,10106432
10/16/2017,679.492004,685.494019,678.015015,681.158997,635.705444,4422048
10/17/2017,681.158997,684.255005,674.966003,678.825012,633.527161,2940209
10/18/2017,682.017029,683.874023,673.679993,676.062012,630.948547,3570154
10/19/2017,675.346985,677.395996,669.679016,672.156006,627.303223,430799
10/23/2017,673.203979,680.586975,672.346008,678.348999,633.082947,2854885
10/24/2017,682.825989,693.877991,680.302002,685.302979,639.572937,4780967
10/25/2017,687.922974,692.354004,675.96698,683.684021,638.061951,3321909
10/26/2017,683.778992,698.164978,681.968994,694.736023,648.376526,5947581
10/27/2017,698.260986,700.02301,688.447998,692.448975,646.242065,2914832
10/30/2017,695.401978,700.260986,679.44397,684.302979,638.639648,5297187
10/31/2017,689.781006,695.307007,664.247986,670.536011,625.791321,14217431
11/1/2017,679.825012,683.112,670.346008,673.870972,628.903809,5729488
11/2/2017,675.442993,675.442993,664.533997,672.72699,627.836121,3341471
11/3/2017,674.538025,679.348999,670.393005,675.39502,630.326111,3450678
11/6/2017,671.632019,682.112,666.249023,673.393982,628.458618,4138418
11/7/2017,676.348022,679.44397,653.911011,660.437012,616.366272,4678413
11/8/2017,662.343018,667.392029,651.718994,660.388977,616.32135,3768638
11/9/2017,665.963013,671.72699,660.723022,670.155029,625.435852,2668168
11/10/2017,667.487,675.203979,662.81897,669.059021,624.412903,3036699
11/13/2017,670.25,671.155029,654.625,658.388977,614.454895,3399127
11/14/2017,656.911987,662.247009,649.481018,653.101013,609.519775,3874654
11/15/2017,646.90802,649.289978,637.619019,645.71698,602.628479,4511242
11/16/2017,650.624023,656.911987,644.241028,653.911011,610.275757,2587807
11/17/2017,661.198975,675.776001,661.198975,668.059021,623.479614,4233065
11/20/2017,664.914978,674.442017,657.531006,668.963989,624.324219,3452445
11/21/2017,670.630981,684.541016,668.820984,677.729004,632.504395,3838741
11/22/2017,679.72998,683.112,672.91803,677.442993,632.237427,2384796
11/23/2017,679.682007,682.635986,673.728027,679.015015,633.704529,3865833
11/24/2017,678.395996,679.111023,670.012024,674.966003,629.925781,2020696
11/27/2017,675.48999,675.48999,666.010986,669.344971,624.67981,1957932
11/28/2017,668.630981,679.205994,664.200012,670.583984,625.836182,2670390
11/29/2017,669.012024,677.395996,669.012024,675.776001,630.681702,3208490
11/30/2017,671.679016,673.585022,657.388,661.34198,617.210815,4188082
12/1/2017,662.057007,664.914978,645.002991,648.718018,605.42926,4137425
12/4/2017,652.719971,660.151001,648.336975,655.291992,611.564575,2437580
12/5/2017,652.625,653.148987,639.286011,643.763977,600.805786,3494303
12/6/2017,635.474976,639.715027,629.473022,636.046997,593.603821,4477705
12/7/2017,638.333984,657.388,638.333984,655.482971,611.742798,4221217
12/8/2017,656.531006,680.111023,652.768005,664.820007,620.456726,7880728
12/11/2017,665.724976,673.156006,661.817993,666.487,622.012512,2316968
12/12/2017,665.771973,674.632996,653.672974,657.244995,613.387207,4177528
12/13/2017,659.197998,660.388977,643.906982,648.671021,605.385376,3843539
12/14/2017,652.625,656.197021,639.382019,653.338989,609.741882,3299843
12/15/2017,663.10498,667.724976,658.388977,661.866028,617.699951,3315007
12/18/2017,656.531006,681.015991,642.143982,671.393005,626.591187,5346522
12/19/2017,675.48999,678.348999,671.869995,676.633972,631.482422,2136097
12/20/2017,683.017029,683.017029,659.245972,669.583008,624.901917,7754798
12/21/2017,669.583008,683.349976,667.867981,680.825989,635.394653,5039865
12/22/2017,682.921997,682.921997,673.679993,677.585999,632.37085,3487678
12/26/2017,680.254028,690.734009,678.348999,687.541992,641.662537,6309645
12/27/2017,687.638,695.117004,683.969971,689.257019,643.263123,3790672
12/28/2017,690.781982,704.549011,690.353027,701.452026,654.644287,12146743
12/29/2017,703.119995,709.645996,695.497986,697.783997,651.221069,2956226
1/1/2018,697.880005,700.643005,685.494019,688.065979,642.15155,1924920
1/2/2018,689.781006,696.689026,681.445007,694.830994,648.46521,2589691
1/3/2018,697.403015,702.643005,696.689026,700.213989,653.488892,2765485
1/4/2018,701.690979,727.367004,697.403015,724.317993,675.984497,8483966
1/5/2018,727.890991,740.18103,726.461975,734.273987,685.276123,7490215
1/8/2018,740.991028,741.085999,728.843994,732.416016,683.542114,2712538
1/9/2018,733.606995,743.94397,730.749023,735.799011,686.699341,3356422
1/10/2018,734.797974,740.276001,726.843018,736.322998,687.188416,3139253
1/11/2018,736.322998,741.133972,732.034973,734.512024,685.49823,2030757
1/12/2018,734.75,740.085999,724.127991,733.844971,684.875732,2277586
1/15/2018,735.513,755.52002,734.559998,746.468994,696.657288,4378610
1/16/2018,745.755005,745.755005,724.174988,729.557983,680.874817,2929800
1/17/2018,731.702026,741.18103,721.221985,737.41803,688.210388,3136407
1/18/2018,738.370972,742.992004,710.932007,716.219971,668.426758,4845844
1/19/2018,716.934021,725.984985,707.406982,717.411011,669.538391,3377609
1/22/2018,716.458008,720.650024,712.028015,716.64801,668.826355,3784599
1/23/2018,716.458008,749.898987,716.458008,742.895996,693.322754,8435532
1/24/2018,743.611023,743.705994,721.36499,726.080994,677.629822,5179950
1/25/2018,728.843994,736.560974,722.413025,732.796997,683.897705,8814273
1/29/2018,734.559998,754.377014,733.75,746.135986,696.346558,6830861
1/30/2018,743.705994,746.849976,734.797974,739.18103,689.855713,6317983
1/31/2018,735.5,747.900024,701.700012,705.049988,658.002197,12958902
2/1/2018,708,712.75,681.599976,696.75,650.256104,7403931
2/2/2018,692,693,666.049988,670.450012,625.711121,6500926
2/5/2018,661,674.5,650.5,664.049988,619.738098,4698722
2/6/2018,641,679,632.549988,664.5,620.158142,6704557
2/7/2018,668,682.200012,657,661.799988,617.638306,6789521
2/8/2018,660.049988,677,654,671.450012,626.644348,5845590
2/9/2018,663.700012,690,660.150024,685.299988,639.570129,9140288
2/12/2018,716,716.900024,697.400024,713.099976,665.515015,12036307
2/14/2018,719.299988,720.5,704.549988,708,660.755371,4885951
2/15/2018,711.349976,719.150024,697.25,700.549988,653.80249,5131245
2/16/2018,708,709.5,683.599976,689.75,643.723145,5012760
2/19/2018,693.400024,693.400024,639,648.849976,605.552429,17658708
2/20/2018,654.799988,661.5,648.150024,651.299988,607.838928,10214478
2/21/2018,654.900024,655.549988,633,640.950012,598.179626,10307539
2/22/2018,640.349976,647.799988,632.849976,637.549988,595.00647,8950631
2/23/2018,640.849976,686.400024,639,677.75,632.523926,21866214
2/26/2018,680,692.650024,673.200012,680.200012,634.810425,9199775
2/27/2018,681.400024,686.900024,669.200012,671.75,626.924316,6805376
2/28/2018,663.849976,675,660,671.599976,626.784302,7112650
3/1/2018,671.349976,685,670.049988,675.049988,630.004028,7128399
3/5/2018,669.25,669.299988,651.799988,655.900024,612.131958,9785466
3/6/2018,664.849976,674,656.549988,659.75,615.725037,8414960
3/7/2018,657,661.400024,644.650024,647.700012,604.479187,5130577
3/8/2018,656.900024,660.950012,632.700012,635.900024,593.466614,7126105
3/9/2018,640.049988,646.75,601.5,606.75,566.26178,18096367
3/12/2018,614.450012,626.400024,606.400024,622.900024,581.334045,12193581
3/13/2018,623,633.200012,614.349976,628.849976,586.887024,10490405
3/14/2018,624,630.900024,618.599976,620.549988,579.14093,8655181
3/15/2018,620,622.599976,609.599976,611.75,570.928101,7510951
3/16/2018,611.75,613.900024,594.400024,600.200012,560.148865,11739582
3/19/2018,600,601.900024,572.849976,574.950012,536.583801,12542317
3/20/2018,571,600.900024,568.450012,593,553.42926,17645035
3/21/2018,598.950012,601.700012,580.5,582.25,543.396667,11939451
3/22/2018,582.700012,587.450012,572,580.900024,542.13678,11486245
3/23/2018,560.049988,568.799988,553.5,566.5,528.697632,14133550
3/26/2018,568.900024,588.349976,560.799988,581.549988,542.743347,10929998
3/27/2018,590.450012,599,587.549988,590,550.629456,10038168
3/28/2018,581.049988,583,565.299988,571.049988,532.94397,18655057
4/2/2018,573.099976,580.299988,568.099976,578.799988,540.176819,6889345
4/3/2018,570.200012,585.450012,568.349976,579.700012,541.016785,10508317
4/4/2018,583.099976,590.5,557.549988,560.549988,523.144653,13909893
4/5/2018,573.849976,583.599976,569.5,580.450012,541.716797,13262168
4/6/2018,574.849976,589.900024,573,587.200012,548.016357,8520201
4/9/2018,589.5,595.75,583.400024,586.150024,547.036377,9489221
4/10/2018,593,604.599976,592.299988,601.900024,561.735413,10850710
4/11/2018,608,610.900024,600.349976,608.049988,567.474976,8724716
4/12/2018,606.900024,608.75,596.700012,598.400024,558.468994,6628499
4/13/2018,600,604.700012,590.400024,594.049988,554.409241,6716146
4/16/2018,591,596.799988,585.150024,591.599976,552.122681,5145813
4/17/2018,595,604.599976,591.950012,596.049988,556.275696,6400378
4/18/2018,600.950012,604.900024,594.599976,601.599976,561.455383,4259135
4/19/2018,606.049988,624.5,606.049988,621.950012,580.447449,10817008
4/20/2018,618.950012,618.950012,602.599976,606.200012,565.748413,6346274
4/23/2018,608.299988,611,600.099976,606.599976,566.121765,4591161
4/24/2018,594.450012,601.799988,589.400024,597.549988,557.675659,5953046
4/25/2018,598,598.5,584.299988,586.200012,547.083069,4122443
4/26/2018,588,591.549988,576.700012,578.200012,539.616882,7463062
4/27/2018,582.950012,594.75,581.25,589.799988,550.442749,4717405
4/30/2018,591.650024,599.900024,586,594.950012,555.249207,3658754
5/2/2018,597.099976,597.400024,572.950012,574.5,536.163818,4241068
5/3/2018,574,587.400024,568.099976,585.450012,546.383057,6778904
5/4/2018,586.700012,589.799988,579.25,580.75,541.996765,3881632
5/7/2018,585.950012,597.950012,581,596.450012,556.649109,4553509
5/8/2018,600,604.200012,590.5,596.349976,556.555664,4125958
5/9/2018,593.400024,608.849976,592.549988,603.150024,562.901978,6238211
5/10/2018,603.900024,606.799988,591.150024,594.150024,554.502563,4001269
5/11/2018,597,610.549988,591.200012,607.25,566.728394,6155537
5/14/2018,608.200012,614.950012,602.299988,610.349976,569.621521,5173139
5/15/2018,609,636.799988,605.5,625.950012,584.180542,12818436
5/16/2018,626,632.5,616.950012,621.25,579.794128,8426301
5/17/2018,629.950012,630.799988,602.150024,610.299988,569.574829,16037341
5/18/2018,615,616.700012,590.349976,591.400024,551.936035,8216629
5/21/2018,592.5,600.75,574.75,577,538.496887,7162233
5/22/2018,578.099976,583.5,569.5,576.799988,538.310303,6096646
5/23/2018,576,576,537.400024,540.049988,504.012634,17148386
5/24/2018,543.900024,553.900024,536.549988,548.200012,511.618835,8700822
5/25/2018,554,570.799988,552,568.25,530.330872,8895619
5/28/2018,571,579.450012,565.099976,576.650024,538.170349,5235667
5/29/2018,574.950012,588,569.349976,575.349976,536.957031,6477911
5/30/2018,568.049988,581.5,567.549988,577.900024,539.336914,6201888
5/31/2018,584,587.299988,572.049988,575.650024,537.237061,6652510
6/1/2018,570,579.599976,556.299988,560.650024,523.237976,9249666
6/4/2018,564.049988,572.5,560.299988,566.150024,528.371033,8742527
6/5/2018,566.799988,574.900024,560.599976,572.099976,533.923889,4688204
6/6/2018,574.450012,581.700012,569.200012,579.75,541.063477,4445305
6/7/2018,582.099976,603.900024,581.900024,602.099976,561.921997,9279353
6/8/2018,599,608.200012,592,600.5,560.428833,8386078
6/11/2018,601.049988,605.5,586.25,588.650024,549.369568,5151101
6/12/2018,586.950012,588.75,577.200012,580,541.296753,8588935
6/13/2018,579.599976,583.799988,566,567.599976,529.724182,9060032
6/14/2018,567,574.799988,561,569.549988,531.544067,7482514
6/15/2018,571.200012,574.799988,562,566,528.230957,6208764
6/18/2018,563,563.450012,547.299988,558.5,521.231506,10566965
6/19/2018,558,565.599976,549.450012,555,517.965027,9452190
6/20/2018,556.25,565.900024,553.299988,563.25,525.66449,6610703
6/21/2018,568.950012,568.950012,556.099976,557.75,520.531494,8465198
6/22/2018,560.400024,564.599976,556.099976,561.849976,524.35791,6247845
6/25/2018,559.799988,564.799988,556.349976,558.599976,521.324768,3899261
6/26/2018,558.349976,559.900024,538.25,549.5,512.832092,10207582
6/27/2018,551.700012,552.5,539.099976,543.200012,506.952423,5654150
6/28/2018,545,556.5,544,548.450012,511.852112,8655978
6/29/2018,551.950012,569.799988,551.049988,567.75,529.864197,9477384
7/2/2018,575.950012,586.5,556.25,560.5,523.098022,15763048
7/3/2018,561.950012,572.400024,553.450012,566,528.230957,11236177
7/4/2018,567.400024,573.400024,559.549988,571.099976,532.990662,6862947
7/5/2018,565,565,552,553.299988,525.58136,6013653
7/6/2018,550,564.25,546.349976,553.5,525.771423,6614783
7/9/2018,563.700012,565.75,554.75,555.599976,527.766113,7443751
7/10/2018,559,571,556.900024,568.650024,540.162476,10004905
7/11/2018,565.700012,565.700012,554.150024,555.700012,527.861206,6111245
7/12/2018,560,567.900024,553.150024,555.200012,527.38623,8443988
7/13/2018,559.349976,562,553,558.599976,530.615845,5579129
7/16/2018,559.700012,559.900024,517.049988,519.25,493.237213,11159885
7/17/2018,522,535.700012,513,532.349976,505.680939,10792706
7/18/2018,536,536.950012,501,504.25,478.988647,16451209
7/19/2018,508,513.400024,493,498.649994,473.669189,16808651
7/20/2018,499,505.75,495,503.200012,477.991272,7261409
7/23/2018,506,519.5,498.299988,516.900024,491.004974,6878134
7/24/2018,516,529.599976,516,527.400024,500.978973,8398369
7/25/2018,531,538,529,536,509.148071,6782638
7/26/2018,536.950012,539.950012,531.349976,534.849976,508.055664,7481191
7/27/2018,538,553.549988,536.299988,550.200012,522.636719,6462885
7/30/2018,549.450012,558.5,547.349976,553,525.296448,4787707
7/31/2018,551.950012,564.900024,543.549988,563.049988,534.842957,6373966
8/1/2018,562.849976,567.599976,551.299988,555.799988,527.956177,6067992
8/2/2018,552.700012,560.900024,540.599976,554.299988,526.531311,9493099
8/3/2018,556.400024,560,550.650024,554.450012,526.673767,5570690
8/6/2018,559,564.900024,551.25,553.25,525.533875,5543881
8/7/2018,557.349976,576.700012,553.650024,573.150024,544.437012,9285754
8/8/2018,578.25,583.75,573.549988,577.5,548.569092,9008431
8/9/2018,580,587.700012,575.799988,585.950012,556.595764,5757687
8/10/2018,585.950012,586,572.700012,576.700012,547.809204,5725493
8/13/2018,574.950012,582.150024,566,568.799988,540.304932,7856831
8/14/2018,587,587,562.549988,578.950012,549.946472,24030560
8/16/2018,570,576.700012,563.25,567.549988,539.117554,7907171
8/17/2018,571.950012,585.200012,571.799988,580.150024,551.086365,8743214
8/20/2018,583,601.799988,582.900024,599.400024,569.371948,11662318
8/21/2018,602.25,602.450012,580.549988,582.150024,552.986145,10873707
8/23/2018,584.900024,584.900024,570.150024,571.650024,543.012146,6676830
8/24/2018,570.349976,579.349976,568.25,575.599976,546.764221,6060269
8/27/2018,581.900024,587,579,581.200012,552.083679,5391946
8/28/2018,582.5,593.900024,578.099976,590.349976,560.775269,9021297
8/29/2018,590.299988,601.849976,585.549988,594.200012,564.432434,9885532
8/30/2018,592.299988,610,591.049988,608.349976,577.873535,10283657
8/31/2018,608.200012,614.5,599.099976,600.5,570.41687,8633354
9/3/2018,603,609.950012,598,600.75,570.654358,5479133
9/4/2018,600.900024,604.5,590.599976,593.049988,563.340027,6099572
9/5/2018,590,597,581.200012,594.400024,564.622437,5791157
9/6/2018,598,607.799988,594.5,600.299988,570.226807,6689716
9/7/2018,602.299988,622,597.049988,619.150024,588.132568,9445836
9/10/2018,619.950012,625,611.25,613.650024,582.908081,6284258
9/11/2018,615.349976,617,588.349976,592.099976,562.437622,8111172
9/12/2018,592.5,607.200012,583.099976,605.549988,575.213867,8566384
9/14/2018,611.599976,620.5,610,615,584.19043,7975559
9/17/2018,610,624.400024,605.549988,616.400024,585.520325,7183891
9/18/2018,618,624.549988,609.299988,612.75,582.053162,7828063
9/19/2018,618,630.799988,617.400024,621.200012,590.079834,10134627
9/21/2018,630,647.599976,584.299988,625.150024,593.83197,22977379
9/24/2018,618.900024,626.25,595.650024,607.700012,577.256165,11242914
9/25/2018,609,609,575,601,570.891785,10985624
9/26/2018,605,614.150024,598,608.900024,578.396057,8647720
9/27/2018,611.200012,620.75,607.400024,611.549988,580.913269,8239542
9/28/2018,612,612,575,581.25,552.131226,13027007
10/1/2018,580,585.799988,557.5,583.200012,553.983582,6972949
10/3/2018,584,594.400024,576.200012,579.599976,550.563843,7217063
10/4/2018,576.75,587.75,570,582.299988,553.128601,7629840
10/5/2018,580,586,562.299988,568,539.544983,7868967
10/8/2018,567,569.950012,544,559.799988,531.755737,9171048
10/9/2018,560,583.900024,554.549988,572.5,543.81958,7734434
10/10/2018,573.150024,587.799988,573.150024,583.650024,554.411011,7153314
10/11/2018,557,564,549.049988,555.150024,527.338745,10401643
10/12/2018,560.799988,578.799988,558.099976,576.5,547.619141,5733407
10/15/2018,578.25,579.450012,566.5,570,541.444763,4100183
10/16/2018,571.099976,584,569.599976,572.799988,544.104492,5660568
10/17/2018,578.049988,579.5,552.099976,554.650024,526.863831,5020576
10/19/2018,553,562.599976,545,554.950012,527.148804,7718196
10/22/2018,559,561.200012,541.549988,544.75,517.459717,5101951
10/23/2018,540,550,535.150024,545.599976,518.26709,4634688
10/24/2018,552,554.599976,541.400024,550.049988,522.494202,4219617
10/25/2018,544.700012,550.599976,540,545.75,518.409668,4467859
10/26/2018,547.599976,561.599976,541.099976,551.549988,523.919067,6099413
10/29/2018,556.5,575.5,552.299988,573.700012,544.959473,5738313
10/30/2018,571.25,572,563.099976,564.5,536.220337,4015319
10/31/2018,554.950012,557.799988,529.349976,553.849976,526.103821,14070333
11/1/2018,555.799988,563.900024,554,556.599976,528.716064,5469057
11/2/2018,561,582.400024,560.650024,574.049988,545.291931,7979457
